"COMID","ClusterID"
"23027766",2
"23027770",4
"23027772",4
"23027774",1
"23027776",2
"23027778",2
"23027780",2
"23027782",1
"23027784",4
"23027786",4
"23027788",4
"23027790",2
"23027792",4
"23027794",4
"23027796",4
"23027798",4
"23027800",4
"23027816",4
"23027802",2
"23027804",2
"23027806",4
"23027808",4
"947010273",4
"23027862",2
"947010274",4
"23027812",2
"23027814",2
"23027818",4
"23027820",1
"23027822",4
"23027826",4
"23027828",4
"23027830",4
"23027832",4
"23027834",4
"23027836",2
"23027838",1
"23027846",1
"23027840",2
"23027842",2
"23027848",4
"23027844",4
"23027860",2
"23027852",4
"23027858",2
"23027854",2
"23027856",2
"23027864",2
"23027866",1
"23027868",1
"23027870",2
"23027872",4
"23027874",1
"23027876",4
"23027878",4
"23027880",2
"23027882",4
"23027884",4
"23027886",1
"23027888",2
"23027890",2
"23027892",2
"23027894",2
"23027896",1
"23027900",2
"23027902",1
"23027904",2
"23027906",1
"23027908",2
"23027912",2
"23027914",2
"23027916",4
"23031346",2
"23027918",2
"23027920",2
"23027922",4
"23027924",1
"23027926",2
"23027928",2
"23027930",1
"23027934",1
"23027962",2
"23027936",2
"23027938",4
"23027940",2
"23027942",4
"23028044",2
"23027944",1
"23027948",2
"23027950",2
"23027952",1
"23027954",2
"23027956",1
"23027958",1
"23027960",2
"23027964",2
"23027966",2
"23027968",2
"23027970",2
"23027972",2
"23027978",2
"23027974",2
"23027976",2
"23027980",2
"23027982",2
"23027984",2
"23027986",2
"23027988",2
"23027990",1
"23027992",2
"23027994",2
"23027996",2
"23028000",2
"23028010",1
"23028002",1
"23028004",1
"23028008",1
"23028012",1
"23028014",1
"23028016",1
"23028018",1
"23028022",1
"23048067",4
"947010275",1
"947010276",1
"23028026",1
"23028028",1
"23028032",2
"23028034",1
"23028038",1
"23028040",4
"23028042",2
"23028046",2
"23028048",2
"23028050",4
"23028058",1
"23028052",1
"947010277",1
"947010278",1
"23028056",4
"23028060",1
"23028062",4
"23028064",1
"23028066",4
"23028070",4
"23028072",4
"23028074",1
"23028076",1
"23028078",4
"23028080",1
"23028114",4
"23028116",4
"23026888",4
"23026890",4
"23026892",4
"23028084",4
"23028086",4
"23026902",4
"23026904",4
"23028090",4
"23026866",4
"23026868",4
"23026994",2
"23026996",2
"23028094",4
"23026910",2
"23026912",2
"23028092",2
"23028098",2
"23028100",4
"23028102",4
"23026840",4
"23026842",4
"23028104",4
"23026850",4
"23026852",4
"947010108",4
"947010137",4
"947010109",4
"947010110",4
"947010123",4
"947010138",4
"947010124",1
"947010125",1
"23032872",2
"947010170",4
"947010171",4
"23032422",2
"23032418",2
"23032870",2
"23033078",4
"23033112",2
"23031720",2
"23032200",4
"23033594",4
"23031354",4
"23031226",2
"23031228",2
"23031230",2
"23031234",2
"23031236",2
"23031238",2
"23031240",2
"23031242",2
"23031244",2
"23031246",2
"23031248",2
"23031250",2
"23031252",2
"23031254",2
"23031256",2
"23031258",2
"23031260",2
"23031262",2
"23031266",1
"23031264",1
"23031272",1
"23031268",1
"23031270",1
"23031274",2
"23031278",1
"23031282",1
"23031284",1
"23031286",1
"23031860",2
"23031288",1
"23031290",1
"23031292",1
"23031862",2
"23031294",1
"23031296",1
"23031298",1
"23031300",1
"23031302",1
"23031304",1
"23031306",1
"23031308",1
"23031310",1
"23031312",1
"23031314",1
"23031316",1
"23031326",2
"23031318",1
"23031320",1
"23031322",2
"23031328",2
"23031330",2
"23031332",2
"23031336",2
"23031334",2
"23031338",2
"23031340",2
"23031342",2
"23031344",2
"23048081",4
"23031350",4
"23031348",4
"23031352",4
"23031356",4
"23031390",2
"23031358",4
"23031360",4
"23031362",2
"23031364",2
"23031392",2
"23031366",2
"23031370",2
"23031368",2
"23031372",2
"23031374",4
"23031376",4
"23031378",4
"23031380",4
"23031382",4
"23031384",4
"23031386",4
"23031388",2
"23031394",2
"23031396",2
"23031398",2
"23031400",2
"23031402",2
"23031412",2
"23031404",2
"23031406",2
"23031408",2
"23031410",2
"23031414",2
"23031416",2
"23031420",4
"23031418",4
"23031422",2
"23031424",2
"23031426",2
"23031428",2
"23031430",2
"23031432",4
"23031434",4
"23031436",2
"23031438",2
"23031440",2
"23031442",2
"23031444",2
"23031446",2
"23031448",2
"23031450",2
"23031452",2
"23031454",2
"23031456",2
"23031458",2
"23031460",2
"23031462",2
"23031464",2
"23031466",2
"23031468",2
"23031470",2
"23031472",2
"23031474",2
"23031476",2
"23031478",2
"23031480",2
"23031482",2
"23031484",2
"947020194",2
"947020195",2
"23031488",2
"23031490",2
"23031492",2
"23031494",2
"23031498",2
"23031496",2
"23031500",2
"23031502",2
"23031504",2
"23031506",2
"23031508",2
"23031510",2
"23031512",2
"23031514",2
"23031516",2
"23031518",2
"23031520",2
"23031522",2
"23031524",2
"23031526",2
"23031528",2
"23031530",2
"23031532",2
"23031534",2
"23031536",2
"23031538",2
"23032398",2
"23031542",2
"23031540",2
"23031544",2
"23031546",2
"23031548",2
"23031550",2
"23031552",2
"23031554",2
"23031556",2
"23031558",2
"23031560",2
"23031562",2
"23031564",4
"23031566",4
"23031568",4
"23031570",4
"23031572",4
"23031574",4
"23031576",4
"23031578",4
"23031580",4
"23031582",4
"23031584",4
"23031586",4
"23031600",2
"23031588",4
"23031590",4
"23031592",4
"23031602",2
"23031594",4
"23031596",2
"23031598",2
"23031604",2
"23031606",2
"23031608",2
"23031610",2
"23031634",2
"23031612",2
"23031614",2
"23031616",2
"23031622",2
"23031624",2
"23031626",2
"23031628",2
"23031630",2
"23031632",2
"23031636",2
"23031638",2
"23031640",2
"23031642",2
"23031644",2
"23031646",4
"23031648",4
"23031650",4
"23031652",2
"23031654",2
"23031658",2
"23031656",2
"23031660",2
"23031662",4
"23031664",4
"23031674",2
"23031666",4
"23031668",2
"23031670",2
"23031672",2
"23031676",2
"23031678",2
"23031680",2
"23031682",2
"23031686",2
"23031684",2
"23031772",2
"23031688",2
"23031690",2
"23031692",2
"23031694",2
"23031696",2
"23031698",2
"23031700",2
"23031708",2
"23031702",2
"23031704",2
"23031706",2
"23031764",2
"23031710",2
"23031712",2
"23031714",2
"23031716",2
"23031766",2
"23031718",2
"23031722",2
"23031724",2
"23031726",2
"23031728",2
"23031730",2
"23031732",2
"23031734",2
"23031768",2
"23031736",2
"23031738",2
"23031740",2
"23031742",2
"23031744",2
"23031746",2
"23031748",2
"23031750",2
"23031752",2
"23031754",2
"23031756",2
"23031758",2
"23031770",2
"23031760",2
"23031762",2
"23031774",2
"23031776",2
"23031778",2
"23031780",2
"23031782",2
"23031784",2
"23031786",2
"23031788",2
"23031792",2
"23031790",2
"23031794",2
"23031796",2
"23031798",2
"23031800",2
"23031802",2
"23031804",2
"23031806",2
"23031808",2
"23031810",2
"23031816",2
"23031812",2
"23031814",2
"23031818",2
"23031820",2
"23031822",2
"23031824",2
"23031826",2
"23031828",4
"23031830",4
"23031832",4
"23031834",4
"23031836",2
"23031838",2
"23031840",2
"23031842",2
"23031844",2
"23031846",2
"23031848",2
"23048083",4
"23031850",2
"23031852",2
"23031854",2
"23031856",2
"23031858",2
"23031864",2
"23031866",2
"23031868",2
"23031870",2
"23031872",2
"23031874",2
"23031876",2
"23031878",2
"23031880",2
"23031882",2
"23031884",2
"23031886",2
"23031888",2
"23031890",2
"23031892",2
"23031894",2
"23031896",2
"23031898",2
"23031900",2
"23031902",2
"23031904",2
"23031906",2
"23031928",2
"23033102",2
"23031908",2
"23031910",2
"23031912",2
"23031914",2
"23031916",2
"23031918",2
"23031920",2
"23031922",2
"23031924",2
"23031926",2
"23031930",2
"23031932",2
"23031934",2
"23031938",2
"23031936",2
"23031940",2
"23031942",4
"23031944",4
"23031946",4
"23031956",2
"23031948",4
"23031950",4
"23031952",4
"23031954",4
"23031958",2
"23031960",2
"23031962",2
"23031964",2
"23031966",2
"23031968",2
"23031970",2
"23031972",2
"23031974",2
"23031976",2
"23031978",2
"23031980",2
"23031984",2
"23031982",2
"23031986",2
"23031988",2
"23031990",2
"23031994",2
"23031992",2
"23031996",2
"23031998",2
"23032000",2
"23032002",2
"23032004",2
"23032006",2
"23032026",2
"23032008",2
"23032010",2
"23032012",2
"23032014",2
"23032016",2
"23032018",2
"23032020",2
"23032022",2
"23032024",2
"23032028",2
"23032030",2
"23032032",2
"23032034",2
"23032036",2
"23032038",2
"23032040",2
"23032042",2
"23032044",2
"23032046",2
"23032048",2
"23032050",2
"23032052",2
"23032062",2
"23032054",2
"23032056",2
"23032058",2
"23032060",2
"23032064",2
"23032066",2
"23032068",2
"23032070",2
"23032082",2
"23032072",2
"23032074",2
"23032076",2
"23032078",2
"23032080",2
"23032084",2
"23032086",2
"23032088",2
"23032090",2
"23032092",2
"23032094",2
"23032096",2
"23032098",2
"23032100",2
"23032102",2
"23032104",2
"23032106",2
"23032108",2
"23032126",2
"23032110",2
"23032112",2
"23032114",2
"23032116",2
"23032166",2
"23032118",2
"23032122",2
"23032120",2
"23032124",2
"23032128",2
"23032160",2
"23032162",2
"23032164",2
"23032168",2
"23032170",2
"23032172",2
"23032174",2
"23032202",4
"23032176",2
"23032178",2
"23032180",2
"23032182",2
"23032228",2
"23032184",2
"23032186",4
"23032188",4
"23032190",4
"23032192",4
"23032194",4
"23032196",4
"23032198",4
"23032204",4
"23032206",1
"23032208",1
"23032210",1
"23032214",1
"23032216",1
"23032212",1
"23032218",1
"23032220",1
"23032222",1
"23032224",1
"23032226",1
"23032232",2
"23032230",2
"23032234",2
"23032236",2
"23032238",2
"23032240",2
"23032242",2
"23032244",2
"23032246",2
"23032248",2
"23032250",2
"23032252",2
"23032256",2
"23032254",2
"23032258",2
"23032260",2
"23032268",4
"23032262",2
"23032264",2
"23032266",2
"23032270",4
"23033040",4
"23032274",2
"23032276",2
"23032272",2
"23032286",4
"23032278",2
"23032280",2
"23032282",2
"23032284",2
"23032288",4
"23032290",4
"23032292",4
"23032298",2
"23032300",2
"23032302",2
"23032304",2
"23032306",2
"23032308",2
"23032334",2
"23032310",2
"23032312",4
"23032314",2
"23032316",2
"23032318",2
"23032320",2
"23032322",2
"23032324",2
"23032694",4
"23032326",2
"23032328",4
"23032330",2
"23032332",2
"23032336",2
"23032338",2
"23032350",2
"23032352",4
"23032354",4
"23032356",4
"23032358",2
"23032360",2
"23032414",2
"23032362",2
"23032364",2
"23032366",2
"23032368",2
"23032370",2
"23032372",2
"23032374",2
"23032376",2
"23032378",2
"23032388",2
"23032380",2
"23032382",2
"23032384",2
"23032386",2
"23032390",2
"23032392",2
"23032394",2
"23032396",2
"23032564",2
"23032400",1
"23032402",1
"23032404",1
"23032406",2
"23032408",2
"23032410",2
"23032412",2
"23032416",2
"23032420",2
"23032424",2
"23032426",2
"23032428",2
"23032430",2
"23032432",2
"23032434",2
"23032436",2
"23032446",2
"23032438",2
"23032440",2
"23032442",2
"23032718",2
"23032448",2
"23032452",2
"23032454",2
"23032456",4
"23032458",2
"23032468",2
"23032470",2
"23032472",2
"23032478",4
"23032480",2
"23032482",2
"23032486",2
"23032488",2
"23032496",2
"23032498",2
"23034270",2
"23032500",2
"23032506",4
"23032508",2
"23032514",2
"23032530",2
"23032532",2
"23032554",2
"23032556",2
"23032558",2
"23034268",2
"23032560",2
"23032568",2
"23032562",4
"23034086",4
"23032566",4
"23032570",2
"23032572",2
"23032574",2
"23032586",4
"23032576",2
"23032580",2
"23032582",2
"23032584",2
"23042189",2
"23032588",4
"23032590",4
"23032592",4
"23032594",4
"23032596",2
"23032598",4
"23032602",2
"23034090",2
"23032628",2
"23032604",2
"23032606",4
"23032608",2
"23032610",2
"23032612",2
"23032692",4
"23033642",2
"23032614",2
"23032618",4
"23032620",4
"23034088",4
"23032622",4
"23032624",2
"23032648",2
"23034264",2
"23032626",4
"23032654",4
"23032630",4
"23032632",4
"23032634",4
"23032638",2
"23032640",2
"23032642",2
"23032644",2
"23032646",2
"23032734",2
"23032650",2
"23034092",4
"23032652",4
"23032656",2
"23032658",4
"23032660",4
"23032666",4
"23032668",2
"23032670",4
"23032672",2
"23032674",2
"23032676",2
"23032678",2
"23032682",4
"23032688",4
"23032686",2
"23032696",2
"23032698",2
"23032700",2
"23032726",2
"23032704",2
"23032706",2
"23032708",4
"23032710",2
"23032712",2
"23032714",4
"947020091",4
"23032716",2
"23032720",2
"23032722",4
"23032764",2
"23032728",2
"23032730",2
"23032732",2
"23032736",2
"23032738",2
"23032880",2
"23032740",2
"23032742",2
"23032744",2
"23032756",2
"23032746",2
"23032748",2
"23032768",2
"23032750",2
"23032752",2
"23032754",2
"23032776",2
"23034094",2
"23032954",2
"23032758",2
"23032760",2
"23032762",2
"23033644",2
"23032766",2
"23032770",2
"23032772",2
"23032780",2
"23034098",2
"23032782",2
"23032784",2
"23032786",2
"23032788",2
"23032790",2
"23032792",2
"23032814",2
"23032794",2
"23032826",2
"23032796",4
"23034100",4
"23032798",2
"23032800",2
"23032802",2
"23032804",2
"23032806",2
"23032808",2
"23034102",4
"23032810",2
"23032812",2
"23032816",2
"23032818",2
"23032820",2
"23032822",2
"23034096",2
"23032824",2
"23032828",4
"23032830",2
"23032832",2
"23032834",2
"23032854",2
"23032840",2
"23032842",2
"23032844",2
"23032846",2
"23032848",2
"23032864",2
"23032850",2
"23032852",2
"23032856",2
"23032858",2
"23032860",2
"23032862",2
"23032866",2
"23032868",4
"23034104",4
"23032874",2
"23032876",2
"23032878",2
"23032896",2
"23034108",4
"23032916",4
"23032882",2
"23032884",2
"23032904",2
"23033582",2
"23032886",2
"23032888",2
"23032890",2
"23034106",4
"23033324",2
"23032892",4
"23032894",2
"23032898",2
"23032900",2
"23032902",2
"23032910",2
"23032912",2
"23032938",2
"23032914",2
"23032960",2
"23032918",2
"23032920",2
"23032922",2
"23032926",2
"23032928",2
"23032930",2
"23032932",2
"23042191",1
"23032934",2
"23032936",2
"23032940",4
"23032942",2
"23032944",2
"23032946",2
"23032948",4
"23032950",2
"23032952",4
"23032956",2
"23032958",2
"23032962",2
"23032964",2
"23032966",2
"23032968",4
"23032970",2
"23032972",4
"23032974",2
"23032976",2
"23032978",4
"23032980",2
"23032982",4
"23032984",2
"23032986",2
"23032990",2
"23032992",4
"23033010",4
"23033000",4
"23032994",2
"23032996",2
"23032998",2
"23033002",4
"23033004",4
"23033006",2
"23033012",4
"23033014",2
"23033016",2
"23033030",4
"23033018",2
"23033020",2
"23034146",4
"23033042",4
"23033044",4
"23034148",2
"23033046",2
"23033048",4
"23034110",4
"23033050",4
"23033070",2
"23033616",2
"23033052",2
"23033054",4
"23033056",2
"23033058",4
"23033060",2
"23033064",2
"23033066",4
"23033068",2
"23033074",4
"23033088",2
"23033076",4
"23033080",2
"23034114",4
"23033082",2
"23034112",2
"23033084",2
"23033086",2
"23033618",2
"23033090",2
"23033092",4
"23033094",2
"23033096",2
"23033098",2
"23033100",2
"23033106",2
"23033122",2
"23033104",2
"23033108",2
"23033110",2
"23033114",2
"23033116",2
"23033118",2
"23033120",2
"23033124",2
"23034262",1
"23033126",1
"23034116",2
"23033128",2
"23033130",2
"23033132",2
"23033134",2
"23033138",2
"23033140",2
"23033142",2
"23033144",2
"23033146",2
"23033148",2
"23034120",2
"23033150",2
"23033154",2
"23033156",2
"23033170",2
"23033160",2
"23033176",2
"23033162",2
"23033172",2
"23033174",2
"23033178",2
"23033208",2
"23033180",2
"23033182",2
"23033184",2
"23033186",2
"23033188",2
"23033190",2
"23034124",2
"23033192",2
"23033194",2
"23033196",2
"23033210",2
"23033200",2
"23033202",2
"23033204",2
"23033206",2
"23033810",2
"23033212",2
"23033214",2
"23034128",2
"23033216",2
"23033218",2
"23033220",2
"23033222",2
"23033224",2
"23033238",2
"23033226",2
"23033228",2
"23033230",2
"23033232",2
"23033234",2
"23047857",2
"23033236",2
"23033240",2
"23033242",2
"23033244",2
"23034126",4
"23033246",4
"23033248",2
"23048111",1
"23033250",4
"23034122",4
"23033262",2
"23033258",2
"23033252",2
"23033254",2
"23033256",2
"23034130",4
"23033260",2
"23033264",2
"23033266",2
"23033268",2
"23034154",4
"23033270",2
"23034132",4
"23033272",2
"23033274",2
"23033276",2
"23033278",2
"23033292",2
"23033280",2
"23033282",2
"23033284",2
"23034136",2
"23033300",2
"23033286",2
"23033288",2
"23033290",2
"23034134",2
"23033294",2
"23033296",2
"23033298",2
"23033302",2
"23033304",2
"23034138",2
"23033306",2
"23033308",2
"23033310",2
"23033312",2
"23033314",2
"23033316",2
"23033318",2
"23033320",2
"23033322",2
"23033326",2
"23033328",2
"23033330",2
"23033332",2
"23033334",2
"23033336",2
"23033338",2
"23033340",2
"23033342",2
"23033344",2
"23033346",2
"23033348",2
"23033350",4
"23033368",4
"23033360",4
"23033352",2
"23033354",2
"23033356",4
"23033370",2
"23033358",4
"23033362",2
"23033364",2
"23033366",2
"23033374",2
"23033372",2
"23033378",2
"23033380",2
"23033384",2
"23033388",2
"23033390",2
"23033392",2
"23033394",2
"23033398",2
"23033400",2
"23033402",2
"23033404",2
"23033410",2
"23034140",2
"23033406",2
"23033408",2
"23033412",2
"23033414",2
"23033416",2
"23033418",2
"23033420",2
"23033530",4
"23033422",2
"23033424",2
"23033426",2
"23033428",2
"23033430",2
"23033434",2
"23034142",2
"23033436",2
"23033900",1
"23033438",2
"23033442",4
"23033444",2
"23033446",2
"23033450",2
"23033452",2
"23033454",2
"23033456",2
"23033458",2
"23033460",2
"23033462",2
"23033464",2
"23033466",2
"23033468",2
"23033470",2
"23033472",2
"23033476",2
"23034216",1
"23033478",2
"23033480",2
"23033482",2
"23033500",2
"23033484",2
"23033488",4
"23033490",2
"23033492",2
"23033496",2
"23033498",2
"23033502",2
"23033504",2
"23033506",2
"23033508",2
"23033514",2
"23033516",2
"23033538",2
"23033518",4
"23033520",2
"23033522",2
"23033524",2
"23033532",4
"23033534",2
"23033536",2
"23040723",2
"23033542",2
"23033544",2
"23033546",2
"23034144",2
"23033566",4
"23033548",2
"23033550",4
"23033552",2
"23033554",2
"23033556",2
"23033558",2
"23033562",2
"23033564",2
"23040725",2
"23033568",4
"23033570",2
"23033576",2
"23033578",2
"23033580",2
"23033584",2
"23033586",2
"23033588",2
"23033590",2
"23033592",2
"23033596",2
"23033598",2
"23033602",2
"23033604",2
"23033606",4
"23033608",2
"23033610",2
"23033612",2
"23033614",2
"23033680",2
"23033686",4
"23033688",2
"23033692",2
"23033694",2
"23033696",2
"23033700",2
"23033704",2
"23033706",2
"23033708",2
"23033718",2
"23033710",2
"23033712",2
"23033714",2
"23033740",2
"23033716",2
"23033720",2
"23033724",4
"23046653",2
"23033728",2
"23033730",4
"23033732",4
"23033734",2
"23033738",2
"23033736",2
"23033742",2
"23033744",4
"23040729",2
"23033746",2
"23033754",2
"23033748",2
"23033778",2
"23033750",2
"23033752",2
"23033756",2
"23033758",2
"23033798",2
"23040727",2
"23033760",2
"23033762",2
"23033766",2
"23033768",4
"23046655",4
"23033770",2
"23034152",2
"23033772",4
"23033774",2
"23033776",2
"23033780",2
"23033784",2
"23033782",2
"23033786",2
"23033788",2
"23033790",2
"23033792",2
"23033794",2
"23033796",2
"23033800",2
"23033802",2
"23033804",2
"23033806",2
"23033808",2
"23033812",2
"23033814",2
"23033818",4
"23033820",2
"23033822",2
"23034244",2
"23033824",2
"23033826",2
"23034246",2
"23033828",2
"23033830",2
"23033832",2
"23033834",2
"23033836",2
"23033838",2
"23033840",2
"23033842",2
"23033844",2
"23033846",2
"23033848",2
"23033850",2
"23034156",4
"23033852",4
"23033854",2
"23033856",2
"23033858",2
"23033860",2
"23033862",2
"23033864",4
"23033866",2
"23033868",2
"23033870",4
"23033884",4
"23033872",2
"23033874",1
"23033880",2
"23034162",1
"23033876",2
"23033878",4
"23033882",2
"23040731",2
"23033886",4
"23033888",4
"23033890",1
"23033892",1
"23033894",1
"23033896",1
"23034158",1
"23033898",2
"23033906",4
"23034168",4
"23033908",2
"23033910",1
"23033912",1
"23034166",4
"23033914",4
"23034186",2
"23033932",2
"23033916",2
"23034190",2
"23033918",1
"23034176",1
"23033920",2
"23033922",2
"23033928",1
"23034178",1
"23033930",2
"23033938",2
"23034188",1
"23033940",1
"23034196",1
"23033942",2
"23034182",1
"23033944",1
"23033946",2
"23033948",1
"23034194",1
"23033950",2
"23034198",1
